,Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,clean_comments
191,191,Awesome video as always ,UgwS6aMJAqFlwWui-Sl4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-10-12 15:46:56+00:00,OFJIRSsoK5A,1,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,awesome video always
192,192,Any book recommendation for sql ,UgzyLrZSFsQYO2sdWj54AaABAg,http://www.youtube.com/channel/UCRvNa_KgXTIUcUTwZWK2LqA,Vinod Diwan,1,0,2020-10-12 10:45:44+00:00,OFJIRSsoK5A,1,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,book recommendation sql
193,193,Just in time My solution slightly more convoluted than yours D would be this SELECT budget n of employees AS total cost title FROM ms projects JOIN SELECT COUNT emp id AS n of employees project id FROM ms emp projects GROUP BY project id AS employees per project ON employees per project project id ms projects id GROUP BY title budget n of employees ORDER BY total cost DESC ,UgyKps5LLfDH3Xoj-5J4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,2,2,2020-10-12 06:34:08+00:00,OFJIRSsoK5A,2,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,time solution slightly convoluted would select budget n employee total cost title m project join select count emp id n employee project id m emp project group project id employee per project employee per project project id m project id group title budget n employee order total cost desc
194,194,Love it ,Ugx5ykxEV3xBiauXEbF4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,1,2020-10-12 05:11:13+00:00,OFJIRSsoK5A,1,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,love
195,195,Hi ,UgzmDkqW6c9Ezop5blt4AaABAg,http://www.youtube.com/channel/UCl6VymOKVCHiW4TlPIbBpkQ,Devaashish Sharma,1,0,2020-10-12 04:01:14+00:00,OFJIRSsoK5A,1,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,hi
196,196,How did you approach this question ,Ugyq7TiGLhCj1Rn9ScR4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,1,2020-10-12 03:07:48+00:00,OFJIRSsoK5A,0,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,approach question
197,197,Sql Mondays Lol thanks again Tina Really really helpful and valuable content ,Ugyj_zl100L6zQqLdgx4AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,2,0,2020-10-12 03:05:43+00:00,OFJIRSsoK5A,2,SQL Data Science Interview Question Walkthrough | SQL Sundays #6,2020-10-12,sql monday lol thanks tina really really helpful valuable content
198,198,Honestly how is this in the hard section ,UgxLu2IkVFh9ffFgvih4AaABAg,http://www.youtube.com/channel/UCThQaZFRVVbrKcNIwAlsuLQ,Dmitry Ivanov,3,0,2020-10-11 16:10:14+00:00,BADhEALNVUA,3,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-11,honestly hard section
199,199,I like the content Thanks for taking time to create such great content and may the channel hit 10 000k subs soon ,UgzXhP8IBtfim5fiLWl4AaABAg,http://www.youtube.com/channel/UC5Fv8x8vicK20VHsz9qj5HA,Isaac Byron,1,0,2020-10-11 06:47:33+00:00,Td-cmLfQ7uU,1,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-10-11,like content thanks taking time create great content may channel hit 10 000k sub soon
200,200,Very helpful vid Is there at time where you have to use R Can you do all mathematical statistical analysis using python xiexie,UgwO3qxcfwrRBtR1Jet4AaABAg,http://www.youtube.com/channel/UC56aJpsCEV99rw4jHQwz9JQ,Abdul Kamara,1,1,2020-10-10 20:59:31+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-10,helpful vid time use r mathematical statistical analysis using python xiexie
201,201,That's a cool resume Akul typo 'Acaconda' Broad Institute awesome RA experience A solid resume indeed ,UgwTxn8wCy9mhhhrGQt4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-10-09 17:53:49+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09,that's cool resume akul typo 'acaconda' broad institute awesome ra experience solid resume indeed
202,202,Gosh really really helpful I added this to my watchlist yesterday watched today It helped me to look at the perfect skills needed to add to myself Learning online by self is stressful coz there is so much content It's hard to choose which is the most needed skill Which course to go for How much to invest ,Ugz5pVgf2OgFsUE2y1l4AaABAg,http://www.youtube.com/channel/UCA7HeOIzZTBP0sLPswRqQHQ,Ritwaj,1,0,2020-10-09 13:22:37+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09,gosh really really helpful added watchlist yesterday watched today helped look perfect skill needed add learning online self stressful coz much content hard choose needed skill course go much invest
203,203, great pun 24 58 Ken ,UgxO2fHChgJwFrUWieh4AaABAg,http://www.youtube.com/channel/UCJJlh5dcgB5qdstZs-wo2fA,digimoral,1,0,2020-10-09 13:20:54+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09,great pun 24 58 ken
204,204,This was very well explained and outlined Keep the good work up ,UgwQj7RxgVNCIISTTxF4AaABAg,http://www.youtube.com/channel/UCHrmv1qb6vgeeIhmLf1AoBg,Arvin Silberman,1,0,2020-10-09 09:40:50+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-09,well explained outlined keep good work
205,205,What's the funny thing ken did i couldn't see it,UgxtpzO5haaZ91LyJNB4AaABAg,http://www.youtube.com/channel/UCRWrHV43Cp83ZT6OhMQHAvw,Vishwa Kumar,4,0,2020-10-09 06:47:45+00:00,27zOn3IJB_M,4,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09,what's funny thing ken see
206,206,I'm a simple YouTuber I see Ken I see Tina I click like subscribe and bell ,UgwFkJCAefs_HkS_4mp4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-10-09 02:39:11+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09,i'm simple youtuber see ken see tina click like subscribe bell
207,207,Hello Tina thanks for your video I was wondering how much your GPA matters in terms of looking for an internship Thanks in advance ,Ugzs7Efc8u2PRobxqgt4AaABAg,http://www.youtube.com/channel/UCcZEnE-_kVb7N5CXqIjb2hg,불란서,4,0,2020-10-07 23:50:29+00:00,KsQU_3n0IYE,4,My UPenn MCIT Experience,2020-10-07,hello tina thanks video wondering much gpa matter term looking internship thanks advance
208,208,Yesssss ,UgyV_idPH4UAuQ1gGXx4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,8,2020-10-07 20:51:05+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-07,yes
209,209,Hi Tina it would be super useful if you can make a video talking about how to write a personal statement Thanks in advance ,UgzfHITVjSBPEXqdAmp4AaABAg,http://www.youtube.com/channel/UCSjavzUYBnmwhRKQpW2GQzQ,kimbab2012,1,0,2020-10-07 19:40:03+00:00,KsQU_3n0IYE,1,My UPenn MCIT Experience,2020-10-07,hi tina would super useful make video talking write personal statement thanks advance
210,210,Great video How's the work life balance for data science though Would you say its more relaxed than software engineering or the reverse ,UgwMLP59M9C4ThTx_sZ4AaABAg,http://www.youtube.com/channel/UCcqQdBVWkKJT9y7faWs2jIg,Joel Alumasa,1,1,2020-10-07 15:56:58+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-07,great video how's work life balance data science though would say relaxed software engineering reverse
211,211,YOURE NOT the one who took johnathon frakes to task are you ,UgznjKTVTYozqosPrCF4AaABAg,http://www.youtube.com/channel/UCdJkUPmgaSxuguISOktf7dQ,hobby gamer,2,0,2020-10-07 11:29:15+00:00,KsQU_3n0IYE,2,My UPenn MCIT Experience,2020-10-07,youre one took johnathon frakes task
212,212,Nice solution and great use of the postgres syntax with the with at the top I actually like that postgres allows you to do this because the logic just ends up flowing better from top to bottom ,UgxsfhVB8dP8mdGkQgV4AaABAg,http://www.youtube.com/channel/UCW8Ews7tdKKkBT6GdtQaXvQ,Nate at StrataScratch,3,0,2020-10-07 03:53:28+00:00,BADhEALNVUA,3,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-07,nice solution great use postgres syntax top actually like postgres allows logic end flowing better top bottom
213,213,Name of intro song ,UgxBLxQc8DKXs2XZMQt4AaABAg,http://www.youtube.com/channel/UCDDDOZa0M7eLGuJmOrq34bA,Doc Holiday,1,0,2020-10-07 00:41:08+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-10-07,name intro song
214,214,Crisp and informative thank you,Ugw0O-JnOavw26cFRJt4AaABAg,http://www.youtube.com/channel/UCvJLvE47UiuqUW3lcfkYoKQ,auroshis ray,1,1,2020-10-06 20:39:01+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-06,crisp informative thank
215,215,Watching SQL Sundays on thursday ,UgynkN7jwgX6TrmF9-l4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,1,2020-10-06 17:02:39+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06,watching sql sunday thursday
216,216,Thank You so much for this video and your explanations of Software Engineering and Data Science I m currently a Senior Data Analyst and I am thinking about making that leap into a Data Scientist role This was extremely helpful ,Ugw0DWndeBCDjKI_o314AaABAg,http://www.youtube.com/channel/UCdkFZPwyvLvk3IXx03YvbVg,Connie Avant,2,0,2020-10-06 14:12:12+00:00,JUkSeqe1eYQ,2,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-06,thank much video explanation software engineering data science currently senior data analyst thinking making leap data scientist role extremely helpful
217,217,Great video Is it Facebook you work at I promise it will be our secret ,Ugwn4NF6ld9iimvFQtx4AaABAg,http://www.youtube.com/channel/UCgrbZ68gr82ql3WJKVyC3Lw,suvin seal,1,1,2020-10-06 04:45:49+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06,great video facebook work promise secret
218,218,I did a similar question on strata scratch and was stuck on some syntax and this helped so much Thank you Tina 3,UgzVcASGNF_zNkXE-pN4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-10-06 01:11:55+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-10-06,similar question stratum scratch stuck syntax helped much thank tina 3
219,219,I love your action plan at the before coding SQL query it makes it so clear what we are aiming,Ugzh7OlBbrqkJWVDhL14AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,1,2020-10-06 00:45:32+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06,love action plan coding sql query make clear aiming
220,220,theme music ,UgxPT2u_8weiLEA0TPZ4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,1,2020-10-05 15:39:12+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,theme music
221,221,Yeah Weekly does of SQL Sunday ,UgxgS65dj4qw35dUkFp4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-10-05 03:55:27+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,yeah weekly sql sunday
222,222,Hey this is good stuff But these are all focused on Interview SQL questions Can you also make video on how is SQL used in an industry ,Ugz6MPw5k68NG-NVTdJ4AaABAg,http://www.youtube.com/channel/UCmP1EM9SmHA6TUD9iYkA2eA,mallika tiwari,3,0,2020-10-05 03:48:25+00:00,BADhEALNVUA,3,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,hey good stuff focused interview sql question also make video sql used industry
223,223,Much needed A great video to start the day with ,Ugz3z4aiUQFNG5BYlEJ4AaABAg,http://www.youtube.com/channel/UCA7HeOIzZTBP0sLPswRqQHQ,Ritwaj,1,0,2020-10-05 03:35:04+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,much needed great video start day
224,224,Crushing it ,UgwNaRK5S3mudJ6cr9x4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,1,2020-10-05 03:02:42+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,crushing
225,225,SQL sunday Yey actually it is already monday here but nonetheless Yey lol,UgyEo5iHpEkvfQ8xXr94AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,2,2020-10-05 02:11:33+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05,sql sunday yey actually already monday nonetheless yey lol
226,226,feeling stressed Watch Tina's video and everything will be ok ,Ugw-L5y7SAwZNG6nNwZ4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,1,2020-10-05 00:02:30+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-10-05,feeling stressed watch tina's video everything ok
227,227,Tina your approach is always so smooth and logic flows well Your video really helps me calm down whenever I met a super hard Leetcode question Thank you And look forward to more videos on SQL questions ,UgyeT9Cy77Xfsq1CLFd4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,2,0,2020-10-04 17:24:36+00:00,1u1GT4sdvdA,2,SQL Data Science Interview Questions and Answers (interview style walk-through) | SQL Sundays #4,2020-10-04,tina approach always smooth logic flow well video really help calm whenever met super hard leetcode question thank look forward video sql question
228,228,Thanks Let's organize a virtual meetup for noobies sometime btw am a noobie too And thanks for putting on these vids Much helpful ,Ugz08uRwYsi2TfzDqYh4AaABAg,http://www.youtube.com/channel/UCnr4kK0mcmCC-AqI5Fy0tTQ,Shivam Kumar Singh,1,1,2020-10-04 01:53:59+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-10-04,thanks let's organize virtual meetup noobies sometime btw noobie thanks putting vids much helpful
229,229,I have a small suggestion because this content is really authentic and helpful Is it possible after the suggestions were made we can see the before and after I am still struggling with writing the impact part especially if it is a personal or school project,UgwzZ0t7PL5eZoeydMp4AaABAg,http://www.youtube.com/channel/UCeKKiNbpH0zfy-koXVnNS1A,Ivana Abude,2,0,2020-10-03 16:21:41+00:00,mueI-I7Suxw,2,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-10-03,small suggestion content really authentic helpful possible suggestion made see still struggling writing impact part especially personal school project
